ぎっしり||tightly,fully|JLPT N2
基盤|きばん|foundation,basis|JLPT N2
客席|きゃくせき|guest seating|JLPT N2
客間|きゃくま|parlor,guest room|JLPT N2
ギャング||gang|JLPT N2
キャンパス||campus|JLPT N2
休業|きゅうぎょう|closed (e.g. store),business suspended,shutdown,holiday|JLPT N2
休講|きゅうこう|lecture cancelled|JLPT N2
休息|きゅうそく|rest,relief,relaxation|JLPT N2
給与|きゅうよ|allowance,grant,supply|JLPT N2
休養|きゅうよう|rest,break,recreation|JLPT N2
清い|きよい|clear,pure,noble|JLPT N2
強化|きょうか|strengthen,intensify,reinforce,solidify|JLPT N2
境界|きょうかい|boundary|JLPT N2
行事|ぎょうじ|event,function|JLPT N2
恐縮|きょうしゅく|shame,very kind of you,sorry to trouble|JLPT N2
教養|きょうよう|culture,education,refinement,cultivation|JLPT N2
行列|ぎょうれつ|(1) line,procession,(2) matrix (math)|JLPT N2
漁業|ぎょぎょう|fishing (industry)|JLPT N2
曲線|きょくせん|curve|JLPT N2
規律|きりつ|order,rules,law|JLPT N2
斬る|きる|(v5r) to behead,to murder|JLPT N2
気を付ける|きをつける|to be careful,to pay attention,to take care|JLPT N2
金魚|きんぎょ|goldfish|JLPT N2
区域|くいき|limits,boundary,domain,zone,sphere,territory|JLPT N2
偶数|ぐうすう|even number|JLPT N2
空想|くうそう|daydream,fantasy,fancy,vision|JLPT N2
空中|くうちゅう|sky,air|JLPT N2
クーラー||cooler,air conditioner|JLPT N2
釘|くぎ|nail|JLPT N2
区切る|くぎる|to punctuate,to cut off,to mark off,to stop,to put an end to|JLPT N2
櫛|くし|comb|JLPT N2
くしゃみ||sneeze|JLPT N2
苦情|くじょう|complaint,troubles,objection|JLPT N2
苦心|くしん|pain,trouble|JLPT N2
屑|くず|waste,scrap|JLPT N2
崩す|くずす|to destroy,to pull down,to make change (money)|JLPT N2
薬指|くすりゆび|ring finger|JLPT N2
崩れる|くずれる|to collapse,to crumble|JLPT N2
砕く|くだく|to break,to smash|JLPT N2
砕ける|くだける|to break,to be broken|JLPT N2
くたびれる||to get tired,to wear out|JLPT N2
くだらない||good-for-nothing,stupid,trivial,worthless|JLPT N2
唇|くちびる|lips|JLPT N2
口紅|くちべに|lipstick|JLPT N2
くっつく||to adhere to,to keep close to|JLPT N2
くっつける||to attach|JLPT N2
くどい||verbose,importunate,heavy (taste)|JLPT N2
句読点|くとうてん|punctuation marks|JLPT N2
配る|くばる|to distribute,to deliver|JLPT N2
工夫|くふう|labourer,worker|JLPT N2
区分|くぶん|division,section,classification|JLPT N2
組合せ|くみあわせ|combination|JLPT N2
組み立てる|くみたてる|to assemble,to set up,to construct|JLPT N2
汲む|くむ|(1) to draw (water),to dip,to scoop,to pump|JLPT N2
酌む|くむ|to serve sake|JLPT N2
悔しい|くやしい|regrettable,mortifying,vexing|JLPT N2
悔やむ|くやむ|to mourn|JLPT N2
クリーニング||cleaning,dry cleaning,laundry service|JLPT N2
くるむ||to be engulfed in,to be enveloped by,to wrap up|JLPT N2
くれぐれも||repeatedly,sincerely,earnestly|JLPT N2
郡|ぐん|country,district|JLPT N2
稽古|けいこ|practice,training,study|JLPT N2
敬語|けいご|honorific,term of respect|JLPT N2
蛍光灯|けいこうとう|fluorescent lamp,person who is slow to react|JLPT N2
形式|けいしき|form,formality,format,math expression|JLPT N2
継続|けいぞく|continuation|JLPT N2
毛糸|けいと|knitting wool|JLPT N2
経度|けいど|longitude|JLPT N2
系統|けいとう|system,family line,geological formation|JLPT N2
芸能|げいのう|public entertainment,accomplishments,attainments|JLPT N2
競馬|けいば|horse racing|JLPT N2
警備|けいび|defense,guard,policing,security|JLPT N2
形容詞|けいようし|true adjective|JLPT N2
形容動詞|けいようどうし|adjectival noun,quasi-adjective|JLPT N2
外科|げか|surgical department|JLPT N2
毛皮|けがわ|fur,skin,pelt|JLPT N2
激増|げきぞう|sudden increase|JLPT N2
下車|げしゃ|alighting,getting off|JLPT N2
下旬|げじゅん|month (last third of)|JLPT N2
下水|げすい|drainage,sewage,ditch,gutter,sewerage|JLPT N2
削る|けずる|to cut down little by little,to take a percentage|JLPT N2
桁|けた|column,beam,digit|JLPT N2
下駄|げた|geta (Japanese footwear),wooden clogs|JLPT N2
血圧|けつあつ|blood pressure|JLPT N2
血液|けつえき|blood|JLPT N2
月給|げっきゅう|monthly salary|JLPT N2
傑作|けっさく|masterpiece,best work,boner,blunder|JLPT N2
月末|げつまつ|end of the month|JLPT N2
気配|けはい|indication,market trend,worry|JLPT N2
